station_id,location_type,vehicle_type,waiting_time,battery_capacity_kwh,initial_soc,charging_power_kw,queue_length,electricity_price,renewable_energy_ratio,traffic_density,weather_condition,day_of_week,time_slot,charging_demand,charging_priority,hour,year,month,day,day_of_year,is_weekend,is_peak_hour,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,demand_lag_15min,demand_lag_1h,demand_lag_24h,demand_rolling_avg_6h,demand_rolling_avg_24h
ST005,Urban,Two-Wheeler,8,75,29.71935499,50,6,14.8,0.120029863,High,Clear,0,Peak,91.06820621,High,17,2025,1,27,27,0,1,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,38.39144232,14.15319802,14.86440782,51.529631994166664,51.442495008020835
ST013,Highway,Two-Wheeler,8,40,17.61806422,22,8,5.07,0.394298374,High,Clear,0,Peak,93.53132107,Low,17,2025,1,27,27,0,1,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,56.93435121,20.06709814,32.24778326,56.39536476833334,52.803557017812494
ST009,Urban,Two-Wheeler,11,75,14.12147882,7,1,6.25,0.225584496,High,Rainy,0,Peak,78.39057183,Medium,17,2025,1,27,27,0,1,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,31.96224092,19.88664555,83.1674453,50.304391242916665,53.417582934531254
ST015,Highway,Car,15,75,36.57184463,50,4,10.52,0.131447868,High,Cloudy,0,Peak,97.50824063,Medium,17,2025,1,27,27,0,1,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,63.01067414,24.1114394,84.67613751,46.33331344458333,51.47575203416667
ST005,Urban,Two-Wheeler,10,100,31.31728307,22,2,12.79,0.249976308,High,Cloudy,0,Peak,92.05549828,Low,18,2025,1,27,27,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,91.06820621,23.49055399,34.041581,52.112047472499995,52.23628457458333
ST006,Urban,Car,11,60,50.09343466,50,1,13.91,0.277932207,High,Rainy,0,Peak,100.3853677,Low,18,2025,1,27,27,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,58.49126858,25.97776035,21.13398212,56.25266975416667,48.9362462971875
ST006,Highway,Bus,14,60,16.24278266,50,2,9.24,0.26426142,High,Clear,0,Peak,81.84253694,Medium,18,2025,1,27,27,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,100.3853677,69.25434097,27.68109623,59.57530361208333,49.761781563645826
ST016,Highway,Car,11,40,51.76520607,50,2,9.82,0.17374938,High,Rainy,0,Peak,92.31580998,Medium,18,2025,1,27,27,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,61.13808047,51.60271036,39.87081957,47.6251469425,51.71265341135416
ST015,Urban,Bus,3,75,53.57418417,22,6,12.35,0.371020557,High,Rainy,0,Peak,95.54553115,High,19,2025,1,27,27,0,1,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,97.50824063,21.06096804,16.05590026,49.42184969708333,51.609419775
ST015,Urban,Two-Wheeler,13,30,31.26890486,22,5,8.18,0.178404074,High,Cloudy,0,Peak,77.051039,Medium,19,2025,1,27,27,0,1,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,95.54553115,89.5916328,94.918117,52.38838481583334,52.437436763437496
ST011,Urban,Bus,15,75,39.2865682,11,0,14.3,0.119746905,High,Cloudy,0,Peak,64.71629042,High,19,2025,1,27,27,0,1,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,54.10191094,23.61001497,26.9798878,49.09075390550001,53.857114818666666
ST015,Urban,Two-Wheeler,5,75,38.16516904,22,4,7.99,0.278655823,High,Cloudy,0,Peak,80.28601962,Medium,19,2025,1,27,27,0,1,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,77.051039,63.01067414,58.04706401,52.57966687249999,52.25132136760417
ST003,Highway,Bus,13,75,39.39672351,22,0,14.64,0.387818084,High,Rainy,0,Peak,70.14754967,High,20,2025,1,27,27,0,1,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,59.8766527,17.96730271,95.4012462,55.82193462791667,56.84452392708334
ST005,Urban,Car,4,100,46.68296235,7,7,13.32,0.127180905,High,Cloudy,0,Peak,82.29648557,Low,20,2025,1,27,27,0,1,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,92.05549828,87.67236567,28.91118935,53.855303400000004,52.840596212916665
ST018,Highway,Car,10,100,32.11001406,11,4,9.11,0.334434214,High,Cloudy,0,Peak,73.87280165,Medium,20,2025,1,27,27,0,1,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,98.34593337,82.10148303,57.31303683,45.79725937125,55.280215611562504
ST014,Urban,Two-Wheeler,2,60,10.00551159,11,3,7.24,0.230020215,High,Clear,0,Peak,95.53474815,High,20,2025,1,27,27,0,1,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,56.7425295,16.78805319,28.18237172,49.147986923750004,52.30431091520833
ST007,Urban,Two-Wheeler,12,100,54.56760926,22,8,5.91,0.147034407,High,Clear,0,Peak,65.44108117,Low,21,2025,1,27,27,0,1,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,46.40297685,35.51179888,32.78698907,51.96097416791667,55.360532334791664
ST012,Urban,Two-Wheeler,18,40,20.9228866,50,4,13.76,0.258111797,High,Rainy,0,Peak,84.38308108,Low,21,2025,1,27,27,0,1,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,91.10226504,82.37469205,39.38525754,63.253567847499994,57.719917897500004
ST018,Highway,Two-Wheeler,16,75,41.2705126,11,1,6.35,0.175251958,High,Clear,0,Peak,75.0731311,Low,21,2025,1,27,27,0,1,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,73.87280165,23.99874038,87.11026054,48.174416015,55.45271316177082
ST012,Urban,Car,2,40,41.36397288,50,10,10.22,0.107078414,High,Rainy,0,Peak,79.25941974,High,21,2025,1,27,27,0,1,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,84.38308108,85.38185595,35.92333651,63.16858397166666,58.188645226041665
ST020,Urban,Two-Wheeler,3,100,50.39040328,7,4,8.54,0.238160987,Low,Clear,0,Off-Peak,35.11018784,High,22,2025,1,27,27,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,37.16180288,32.53463345,34.71796555,46.76237343458334,51.72305686614583
ST014,Urban,Bus,7,60,52.87820702,50,3,5.55,0.195518152,Low,Clear,0,Off-Peak,28.43382199,Medium,22,2025,1,27,27,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,95.53474815,17.06708245,23.97753725,50.665323939583324,53.0058981696875
ST013,Highway,Bus,2,60,58.8681454,22,0,13.56,0.270374586,Low,Cloudy,0,Off-Peak,12.04292308,Low,22,2025,1,27,27,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,93.53132107,81.6634044,76.71812902,57.713145195833334,53.441927203333336
ST010,Urban,Car,2,100,36.7443135,50,5,13.05,0.34295819,Low,Cloudy,0,Off-Peak,12.29702394,High,22,2025,1,27,27,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,50.40952972,43.18088113,76.58895332,47.21011317125001,54.1651321128125
ST010,Urban,Two-Wheeler,15,75,31.36107644,22,11,14.43,0.219597728,Low,Rainy,0,Off-Peak,28.49363187,Low,23,2025,1,27,27,0,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,12.29702394,25.00233138,57.78398754,46.49182724375,53.49542451510416
ST002,Highway,Car,8,60,52.63876021,11,8,11.13,0.30715222,Low,Clear,0,Off-Peak,31.9393746,Low,23,2025,1,27,27,0,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,48.91928511,99.6034539,17.49232814,55.960346299166666,52.113997846583324
ST008,Highway,Car,11,100,47.02583998,22,8,7.77,0.138620143,Low,Rainy,0,Off-Peak,33.57984217,Medium,23,2025,1,27,27,0,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,53.97006807,24.3858649,92.1340304,58.199918108750005,55.97281665916666
ST019,Urban,Car,12,100,55.93641282,22,3,8.4,0.216133317,Low,Cloudy,0,Off-Peak,32.07626266,Low,23,2025,1,27,27,0,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,79.21330565,24.61906556,90.74642172,44.14940027708334,47.162128221875
ST009,Urban,Bus,8,60,42.30950848,11,0,10.9,0.307528159,Low,Clear,1,Off-Peak,26.9792044,High,0,2025,1,28,28,0,0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,78.39057183,26.65145736,90.56925221,52.64041392291667,53.36782383588542
ST005,Urban,Bus,10,60,24.06678704,7,2,10.93,0.218555652,Low,Clear,1,Off-Peak,13.84601017,Medium,0,2025,1,28,28,0,0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,82.29648557,38.39144232,62.61557701,53.71280408666667,53.396693048541664
ST001,Urban,Two-Wheeler,12,60,18.65198831,50,7,7.27,0.363656456,Low,Cloudy,1,Off-Peak,28.14311042,Low,0,2025,1,28,28,0,0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,57.38523478,86.05942458,53.3438506,52.25929147333334,52.758593182604166
ST020,Highway,Car,9,75,14.00591138,22,2,7.91,0.230917978,Low,Rainy,1,Off-Peak,29.01643816,Medium,0,2025,1,28,28,0,0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,35.11018784,26.73771022,37.36304255,45.9236333575,51.727142515000004
ST004,Highway,Car,12,60,45.44754622,22,3,14.15,0.243418728,Low,Clear,1,Off-Peak,25.66539114,Medium,1,2025,1,28,28,0,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,58.67582889,37.54536378,59.26022776,54.07877552225,56.26260374729167
ST002,Highway,Bus,8,100,46.57109737,7,5,12.48,0.311018354,Low,Clear,1,Off-Peak,34.57994152,Medium,1,2025,1,28,28,0,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,31.9393746,96.63180255,25.17372269,53.753178267500004,52.264487913875
ST019,Urban,Two-Wheeler,6,75,17.43842881,7,4,11.51,0.116854108,Low,Rainy,1,Off-Peak,35.11098523,Medium,1,2025,1,28,28,0,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,32.07626266,53.11199739,57.74486838,41.65331253625,46.55098073166667
ST008,Urban,Car,4,60,47.54315333,7,6,10.65,0.123058234,Low,Rainy,1,Off-Peak,19.04269999,High,1,2025,1,28,28,0,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,33.57984217,93.32767206,67.18891771,57.465638605833334,55.3628771984375
ST012,Urban,Two-Wheeler,10,60,26.16167885,22,2,6.77,0.341536007,Low,Cloudy,1,Off-Peak,30.24226427,Medium,2,2025,1,28,28,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,79.25941974,78.66297636,94.87318405,63.583827187916675,58.6400627596875
ST002,Urban,Bus,9,75,48.49274717,11,7,5.97,0.368399716,Low,Rainy,1,Off-Peak,24.70950635,Medium,2,2025,1,28,28,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,34.57994152,16.41722572,71.46292784,51.232125249166664,52.36246936002083
ST017,Highway,Bus,7,30,47.74137193,22,3,5.38,0.331354509,Low,Rainy,1,Off-Peak,21.31842799,Medium,2,2025,1,28,28,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,49.34666539,68.6012688,47.39134347,51.601489163749996,50.42095963864583
ST003,Urban,Car,13,60,19.73923418,22,4,11.55,0.167311729,Low,Rainy,1,Off-Peak,31.93130016,Low,2,2025,1,28,28,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,70.14754967,91.02826268,92.2825719,56.02801496541667,56.58146458822916
ST019,Highway,Car,0,60,43.77845096,11,8,7.78,0.181582241,Low,Rainy,1,Off-Peak,29.36727043,High,3,2025,1,28,28,0,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,35.11098523,86.07860676,50.59985938,41.93836066083333,46.31521111552083
ST009,Urban,Two-Wheeler,3,75,17.28962573,22,2,9.76,0.219902767,Low,Cloudy,1,Off-Peak,16.57993312,High,3,2025,1,28,28,0,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,26.9792044,12.82964588,18.05406343,52.71256726749999,52.70542750453125
ST019,Highway,Two-Wheeler,7,40,24.02735116,50,7,8.38,0.149440644,Low,Rainy,1,Off-Peak,24.8107219,Low,3,2025,1,28,28,0,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,29.36727043,79.21330565,46.54619878,41.82712862791667,46.09403831395834
ST020,Urban,Two-Wheeler,14,30,20.32300878,7,8,5.82,0.301079603,Low,Rainy,1,Off-Peak,29.18684286,High,3,2025,1,28,28,0,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,29.01643816,73.65734429,96.20607582,42.76832628916667,51.640198719270835
ST004,Urban,Car,15,100,45.48291223,7,7,11.02,0.395344445,Low,Cloudy,1,Off-Peak,17.28435304,High,4,2025,1,28,28,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,25.66539114,12.98116215,87.88104013,53.08549650724999,55.9126575325
ST020,Highway,Bus,3,75,30.10651641,11,7,13.45,0.151405073,Low,Rainy,1,Off-Peak,29.99578284,Medium,4,2025,1,28,28,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,29.18684286,37.16180288,92.70502842,43.08183028416667,50.94208170927084
ST015,Highway,Two-Wheeler,4,60,51.53207891,22,8,7.3,0.256086619,Low,Rainy,1,Off-Peak,21.48075888,Medium,4,2025,1,28,28,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,80.28601962,97.50824063,10.44774916,53.00857892208333,52.48297715520834
ST014,Urban,Car,1,100,28.50390585,50,5,7.35,0.279892361,Low,Rainy,1,Off-Peak,35.5863572,Low,4,2025,1,28,28,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,28.43382199,24.95832388,92.87093278,49.35097666875,53.052317802395834
ST011,Urban,Bus,13,75,40.62752046,50,2,14.08,0.379341373,Low,Cloudy,1,Off-Peak,11.44005944,High,5,2025,1,28,28,0,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,64.71629042,73.46042281,34.19312054,50.69953730425001,54.250202345958336
ST015,Highway,Bus,7,30,38.21157814,22,7,10.4,0.318566742,Low,Rainy,1,Off-Peak,19.94021679,Medium,5,2025,1,28,28,0,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,21.48075888,95.54553115,72.04243417,52.977583540000005,52.59790433979166
ST008,Highway,Bus,14,60,29.60566952,7,9,13.83,0.132979185,Low,Clear,1,Off-Peak,28.33353421,Medium,5,2025,1,28,28,0,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,19.04269999,57.53123551,31.18469981,54.87191673,54.8613540971875
ST009,Urban,Car,1,75,32.41750535,11,2,11.21,0.251665909,Low,Rainy,1,Off-Peak,12.78035016,High,5,2025,1,28,28,0,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,16.57993312,31.96224092,100.0794869,52.175871225,52.69007198046876
ST011,Highway,Bus,11,60,37.0299353,22,2,10.65,0.158358703,Low,Clear,1,Off-Peak,22.49309835,Low,6,2025,1,28,28,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,11.44005944,58.104137,51.35270695,49.56401904133333,54.01319129283333
ST011,Highway,Two-Wheeler,13,40,11.26059161,22,3,7.13,0.201721026,Low,Rainy,1,Off-Peak,26.5615305,Medium,6,2025,1,28,28,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,22.49309835,54.10191094,37.03891686,49.60370861675,53.71257036991667
ST010,Urban,Two-Wheeler,13,60,32.15761367,50,4,5.46,0.318299501,Low,Clear,1,Off-Peak,25.17414408,Medium,6,2025,1,28,28,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,28.49363187,18.88138296,27.79988884,47.125893363333326,53.19031664354167
ST020,Highway,Two-Wheeler,6,30,11.34332611,50,6,10.18,0.219022768,Low,Clear,1,Off-Peak,34.38207592,Low,6,2025,1,28,28,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,29.99578284,35.11018784,24.2293115,42.04780080916667,50.28886040114583
ST009,Highway,Bus,2,75,21.63849281,11,8,8.79,0.392073866,High,Cloudy,1,Peak,82.25798076,Medium,7,2025,1,28,28,0,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,12.78035016,78.39057183,31.36407261,52.1929635025,51.780705972760416
ST006,Urban,Bus,12,30,17.39184473,22,7,10.22,0.279852949,High,Clear,1,Peak,101.6092847,Low,7,2025,1,28,28,0,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,81.84253694,84.75897839,46.71236337,61.75098331666666,50.32596323770833
ST019,Highway,Two-Wheeler,16,60,19.67839024,22,1,14.46,0.230178307,High,Rainy,1,Peak,62.71651679,Medium,7,2025,1,28,28,0,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,24.8107219,32.07626266,24.26058719,41.39624266791667,45.867627096458335
ST018,Urban,Bus,12,60,22.51084794,11,5,6.5,0.281349578,High,Rainy,1,Peak,78.32108214,Low,7,2025,1,28,28,0,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,75.0731311,26.39030185,99.07778034,48.55730943125,55.327326396770836
ST003,Urban,Two-Wheeler,3,75,59.95685381,22,1,8.57,0.181224102,High,Rainy,1,Peak,76.62619361,Medium,8,2025,1,28,28,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,31.93130016,36.93890427,26.98887662,56.184551739999996,55.952805507604175
ST005,Highway,Two-Wheeler,5,40,21.39502538,22,2,14.41,0.151155584,High,Cloudy,1,Peak,66.5602154,Low,8,2025,1,28,28,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,13.84601017,91.06820621,25.73270955,52.90166740833334,52.88867672729166
ST013,Urban,Two-Wheeler,6,30,23.77779077,11,4,13.99,0.277403615,High,Cloudy,1,Peak,87.08747953,High,8,2025,1,28,28,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,12.04292308,47.35065478,95.94849193,55.481295860833335,52.76822714145834
ST003,Highway,Car,15,30,16.38630323,11,10,6.57,0.294280541,High,Cloudy,1,Peak,95.56015467,Low,8,2025,1,28,28,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,76.62619361,59.8766527,74.47970503,58.87403066666667,56.46986089291667
ST018,Urban,Two-Wheeler,16,30,20.73101373,50,8,13.39,0.214281581,High,Cloudy,1,Peak,85.95100632,Medium,9,2025,1,28,28,0,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,78.32108214,98.34593337,28.44899988,50.33468552125,55.11111079052083
ST008,Urban,Car,17,40,17.38782209,7,9,6.23,0.275410511,High,Clear,1,Peak,74.21542339,High,9,2025,1,28,28,0,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,28.33353421,53.97006807,39.27481962,52.09662051541667,54.831654455520834
ST007,Urban,Car,7,40,11.65987043,22,4,8.81,0.379630588,High,Cloudy,1,Peak,65.13091255,Low,9,2025,1,28,28,0,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,65.44108117,14.80141857,32.54001374,50.480550725,55.700679127499996
ST020,Highway,Bus,17,100,49.25879774,11,5,10.15,0.240217738,High,Cloudy,1,Peak,84.80226934,High,9,2025,1,28,28,0,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,34.38207592,29.01643816,76.0865808,41.908940100833334,50.39461836385417
ST019,Urban,Bus,13,75,49.59233464,50,4,13.79,0.704103455,High,Clear,1,Peak,93.62336303,High,10,2025,1,28,28,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,62.71651679,35.11098523,23.25839763,42.95942793,46.268209696458335
ST013,Highway,Two-Wheeler,3,60,19.61762364,22,0,8.26,0.748488858,High,Cloudy,1,Peak,92.38204965,Medium,10,2025,1,28,28,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,87.08747953,56.93435121,39.63732755,58.19334863583333,52.67592492895833
ST014,Highway,Bus,2,75,11.83013259,22,8,12.36,0.462313219,High,Clear,1,Peak,83.95012831,High,10,2025,1,28,28,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,35.5863572,56.7425295,104.5037975,48.75954688958333,52.4556034734375
ST012,Urban,Two-Wheeler,6,100,26.18290464,11,1,14.01,0.442518846,High,Clear,1,Peak,97.73899724,High,10,2025,1,28,28,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,30.24226427,91.10226504,80.46749142,63.45546215875,57.96682401197918
ST008,Urban,Car,13,40,21.03119542,50,1,7.91,0.710904755,Medium,Rainy,1,Off-Peak,40.66256777,High,11,2025,1,28,28,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,74.21542339,33.57984217,78.6498482,52.04924127375,55.195619078125
ST011,Urban,Two-Wheeler,9,100,15.24384442,11,4,5.75,0.439685184,Medium,Clear,1,Off-Peak,51.97092627,High,11,2025,1,28,28,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,26.5615305,64.71629042,21.76597657,46.98001777008333,53.60343092866666
ST018,Urban,Bus,13,30,29.36063942,11,8,13.33,0.43782439,Medium,Cloudy,1,Off-Peak,43.58017415,Low,11,2025,1,28,28,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,85.95100632,73.87280165,27.27913749,52.05357268666666,55.71009002427083
ST015,Highway,Bus,11,60,34.44959912,50,2,14.42,0.78081597,Medium,Rainy,1,Off-Peak,53.50287507,Low,11,2025,1,28,28,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,19.94021679,77.051039,75.76239554,52.68361122458334,52.05517290875
ST006,Urban,Two-Wheeler,8,75,58.02757414,11,3,14.49,0.633074101,Medium,Cloudy,1,Off-Peak,43.31837749,High,12,2025,1,28,28,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,101.6092847,58.49126858,86.96172807,64.81825244416666,50.89780616822916
